"row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Target_annotation","Target_Contig"
"FUN_010063",398.01874493127,-0.313817085195033,0.592842954831441,-0.529342691243179,0.596567745607139,0.794819947279846,"SPATS2",611
"FUN_010065",295.556324112501,-0.199963043824614,0.486261402633127,-0.411225408271776,0.680907258980702,0.846027727777375,"",611
"FUN_010066",938.980485410234,0.833676354791865,0.340395134837242,2.44914297964477,0.0143196592214191,0.0896136441700606,"LARP4",611
"FUN_010068",0,NA,NA,NA,NA,NA,"",611
"FUN_010069",169.514268749635,-0.155665937613195,0.264717849905258,-0.588044733926736,0.5565022670641,0.769420127998823,"METTL21A",611
"FUN_010070",113.802691572081,-0.194097622020153,0.536159399971974,-0.362014770290886,0.717340992905847,0.867790911864158,"JMJD4",611
"FUN_010074",0.586342880721966,3.38547998159115,3.39980314092088,0.99578706215153,0.319353617798256,NA,"",611
"FUN_010075",0.256914686074576,2.18832892498905,3.48578102342147,0.627787262104348,0.530143311666309,NA,"",611
"FUN_010076",0.146767129008165,-0.17805364705208,3.53100018764283,-0.050425839022949,0.959783046011998,NA,"",611
"FUN_010077",6.48790544448538,-0.21273537442719,1.10351860286169,-0.192779146518704,0.84713193580298,0.933589028241891,"HPX6_1",611
"FUN_010078",1.9138562256689,0.279611574975634,3.31345507775216,0.0843867106734162,0.932748972943504,NA,"",611
"FUN_010079",4.33158562137605,-0.438343228547215,1.44199725734718,-0.303983399631166,0.761140538258645,0.889710848270553,"",611
"FUN_010080",507.740031152302,-10.943896080861,2.92377344362059,-3.74307253687509,0.000181783724451751,0.00403604854131459,"",613
"FUN_010081",415.793009932897,-25.3895421398136,3.43433839388042,-7.39284812034095,1.43716606153654e-13,3.83334915170382e-11,"",613
"FUN_010082",3.00933817739721,-4.38035752051959,3.44555684234726,-1.27130612581492,0.203619763899929,0.450061242985085,"",613
"FUN_010083",0.576414492664289,1.69176175137311,3.42742913668757,0.493594961093233,0.6215922601441,NA,"",613
"FUN_010086",0,NA,NA,NA,NA,NA,"",613
"FUN_010087",0.587068516032661,-1.98881104352236,3.49245552349815,-0.569459232949748,0.569044529116394,NA,"",613
"FUN_010088",0,NA,NA,NA,NA,NA,"",613
"FUN_010089",0.840542984806164,-0.175711172324764,2.87580027712787,-0.0610999218973062,0.951279631353234,NA,"",613
"FUN_010090",1257.81199008768,0.271371583457572,0.322596464603821,0.841210655519248,0.400229932158683,0.653544319680587,"ILF2",613
"FUN_010091",0,NA,NA,NA,NA,NA,"",613
"FUN_010092",0,NA,NA,NA,NA,NA,"",613
"FUN_010093",7.22261184684113,-4.67013994540021,2.34207037708887,-1.99402203754657,0.0461496462292634,0.184954663405726,"",613
"FUN_010094",1.16114732399207,-0.839837799734324,2.86741944801169,-0.292889762018138,0.769606414602524,NA,"HMCN2_2",613
"FUN_010095",0,NA,NA,NA,NA,NA,"",613
"FUN_010096",0,NA,NA,NA,NA,NA,"",613
"FUN_010097",0,NA,NA,NA,NA,NA,"",613
"FUN_010098",4.88379813354734,-2.4490538342464,1.41880910469193,-1.72613343553231,0.0843234098570536,0.26685178860343,"",613
"FUN_010099",284.889925784806,-0.530884912928608,0.73213677687445,-0.725117122506805,0.468380180890283,0.708135394367863,"",613
"FUN_010100",179.472202605063,0.321278805499496,0.397790830476569,0.807657645387629,0.419287692156311,0.67049343496567,"KTI12",613
"FUN_010101",167.439668112489,1.14825415665975,0.425998275520322,2.69544320398306,0.00702950606404272,0.0557446326605365,"",613
"FUN_010102",386.742895607888,-0.434473454581933,0.370474886860156,-1.17274738448313,0.240897123374493,0.493763755513448,"",613
"FUN_010104",51.4910762833622,-5.97820338253296,1.4679544574298,-4.07247197096293,4.65167994428625e-05,0.00135820796953139,"",613
"FUN_010105",0,NA,NA,NA,NA,NA,"",613
"FUN_010106",0,NA,NA,NA,NA,NA,"",613
"FUN_010109",1162.26230977794,-3.56511958012323,1.32446400028029,-2.69174517342016,0.00710792324605653,0.0562760485482005,"CELF4",613
"FUN_010110",0,NA,NA,NA,NA,NA,"",613
"FUN_010111",0.265150133672995,-0.740784382651737,3.52620184443631,-0.210079971406219,0.833605257175859,NA,"",613
"FUN_010112",14.7301236681577,-1.0108072719569,1.1835762395221,-0.854028019661019,0.393089464485925,0.647646064275725,"",613
"FUN_010113",28.8835030224852,-0.901943480627124,0.715833808139512,-1.25999005686993,0.207672949172942,0.454165967601885,"ACP6",613
"FUN_010114",226.192969168141,-1.58112931748183,0.74142164685073,-2.13256427593914,0.0329604864882385,0.150875250998342,"",613
"FUN_010115",21.4442795904563,-2.55599095983139,1.1621175588547,-2.19942547150771,0.0278476831253258,0.134653985675571,"",613
"FUN_010116",14.6989583949091,-0.120272929108982,1.4824739063808,-0.0811298793127544,0.93533866374825,0.97161804879022,"",613
"FUN_010117",0.662875334182488,-2.18666028136141,3.48514040272391,-0.627423870686061,0.530381424537787,NA,"",613
"FUN_010118",0,NA,NA,NA,NA,NA,"",613
"FUN_010119",0.526182543546781,-0.532878679975,3.51050181209696,-0.151795586072263,0.879348163596584,NA,"",613
"FUN_010120",1.62976056895908,0.764857722266754,2.67535262945494,0.285890433225837,0.77496204126241,NA,"",613
"FUN_010124",3.53963458790345,-4.62274251414242,1.73094009983328,-2.67065423846133,0.00757035825299012,0.0586435365767343,"",613
"FUN_010126",53.9080934499152,0.598910568800049,0.525769704273787,1.13911197988725,0.254656451419271,0.510036432076466,"MGAT1",613
"FUN_010127",103.19258837387,-0.203594590840256,0.393197639435331,-0.517791996749107,0.604603402861744,0.799682501218596,"",613
"FUN_010128",50.9561048585323,1.01805948637862,0.669808957962807,1.51992515817495,0.128529786649323,0.342827152551938,"",613
"FUN_010129",47.0406804633941,-0.445026569280905,0.61595847220741,-0.722494436493524,0.469990544658086,0.709605551171216,"",613
"FUN_010130",31.9904604294078,-5.04293795659499,2.10008013752436,-2.40130739131687,0.0163366068089457,0.0973292922411621,"",613
"FUN_010131",0,NA,NA,NA,NA,NA,"HSPA12A_4",613
"FUN_010132",0,NA,NA,NA,NA,NA,"",614
"FUN_010134",0,NA,NA,NA,NA,NA,"IFI44L_9",614
"FUN_010135",0,NA,NA,NA,NA,NA,"",614
"FUN_010136",2.91665147040295,-4.34484516698941,3.4458371043776,-1.26089685477868,NA,NA,"",614
"FUN_010137",0,NA,NA,NA,NA,NA,"IFI44L_10",614
"FUN_010138",0.795450401018986,-2.45409441743648,3.47667043448341,-0.705874906374646,0.480265934015349,NA,"IFI44L_11",614
"FUN_010140",0,NA,NA,NA,NA,NA,"",614
"FUN_010141",0.397725200509493,-1.49466413859742,3.51050191067192,-0.425769356243233,0.670275918286641,NA,"",614
"FUN_010142",0,NA,NA,NA,NA,NA,"",614
"FUN_010143",33.5979721293178,-3.07770279024681,1.6841689535899,-1.82743113966477,0.0676349708996053,0.235135295119493,"",614
"FUN_010144",9.49102165646077,-6.04267061127188,2.1035264043198,-2.87263834618983,0.00407059806884691,0.038533139315169,"",614
"FUN_010148",29.5316780263162,-4.1973046747986,0.818484907020484,-5.12813936921327,2.92619789800505e-07,1.86313851970399e-05,"",614
"FUN_010149",124.283618832025,-5.71288132614341,0.721946691838136,-7.91316227462438,2.50931931335184e-15,9.52479703979589e-13,"",614
"FUN_010150",7.07864612292487,-5.64521936036849,1.79617566309431,-3.14291050500225,0.00167276975436261,0.0208484157167466,"",614
"FUN_047110",12.8063656666585,-3.00288217808315,1.67973488784361,-1.78771197753602,NA,NA,"",614
"FUN_010151",89.330325263534,-3.11741439656217,1.06956071278675,-2.91466801210351,0.00356067092818609,0.0355670661844823,"",614
"FUN_010152",33.247202545718,-3.0620407963342,0.924737185159295,-3.31125518198636,0.000928784698563334,0.0136894001979984,"",614
"FUN_010153",11.1965515821442,-6.30974022393908,1.4006951544635,-4.5047205338237,6.64603470834737e-06,0.000264474663454355,"",614
"FUN_010154",0.493162338207556,-1.88484392043365,3.49670310952429,-0.539034588123803,0.589862988689273,NA,"",614
"FUN_010155",1.24669264062757,-3.14290062991217,3.46073589890427,-0.908159628970031,0.363793890079328,NA,"",614
"FUN_010156",0.493359175222012,-1.82955728689137,3.49908397879042,-0.522867498459931,0.601066463660233,NA,"",614
"FUN_010157",113.838347874958,0.810114898261194,0.349714035157312,2.31650667922659,0.0205306201756063,0.112752749311663,"",614
"FUN_010159",480.283554484115,-1.40441530388253,0.796954335570261,-1.76222807405596,0.0780307706043776,0.255672534891966,"CACNA2D1",614
"FUN_010160",2.42030919645659,0.33248479125819,2.07646056602661,0.16012092726346,0.872785816292656,NA,"",614
"FUN_010161",602.222739283636,1.6672732214786,0.764354766620052,2.18128190506514,0.029162571961984,0.138533878073788,"",614
"FUN_010162",0,NA,NA,NA,NA,NA,"",614
"FUN_010164",42.9506679682189,-4.36484057649338,3.26771225769131,-1.33574814190562,NA,NA,"",614
"FUN_010165",19.5671534764495,-3.04174629504556,1.50633637756161,-2.01930082839094,0.0434559618473592,0.178323030133716,"",614
"FUN_010166",84.6971907775787,-2.21789521253594,1.71761167349732,-1.29126696491295,0.196611121589302,0.439840226445614,"",614
"FUN_010167",0,NA,NA,NA,NA,NA,"",614
"FUN_010169",167.18897361973,-5.10933093308985,1.35509597596725,-3.7704568707341,0.000162948962806143,0.00372686747145731,"B4GALT3_2",614
"FUN_010170",0.128457343037288,1.30195105411504,3.53381767011886,0.368426210872178,0.712555456380992,NA,"",614
"FUN_010171",7.78678999960876,0.0782832552184852,2.28826639785299,0.034210726203879,NA,NA,"",614
"FUN_010172",6.20229604093275,-0.120686895327644,1.59114484693478,-0.0758490941664663,0.939539157092955,0.973624396634679,"B4GALT3_3",614
"FUN_010173",1.4452792293093,4.68214082673845,2.80877735608139,1.66696759235863,0.0955208491041687,NA,"",614
"FUN_010174",12.1315624623902,-3.26042047503813,2.99956888136928,-1.08696302835018,NA,NA,"",614
"FUN_010175",0,NA,NA,NA,NA,NA,"",614
"FUN_010176",102.815674785516,-6.75751395669559,3.19920801545053,-2.11224588212466,NA,NA,"",614
"FUN_010178",41.8940687411269,1.30755837091144,0.660106954375881,1.98082804952073,0.0476105600797996,0.188520146511551,"CECR6",614
"FUN_010179",138.933189022326,-0.0333934031931878,0.342411785920145,-0.097524105671338,0.922310191913521,0.967003923757431,"MKRN1",614
"FUN_010181",4844.5866464541,-1.67954615010318,0.49004695567042,-3.4273167717274,0.00060957752538815,0.0100246279424331,"",614
"FUN_010183",0.501556362899535,-1.5308568906294,3.50940893001214,-0.436215021150046,0.66268073048267,NA,"",614
"FUN_010185",386.032752107461,-3.42555952994843,0.922977360705686,-3.71142313537283,0.000206097253596368,0.00444584436227881,"",614
"FUN_010188",0,NA,NA,NA,NA,NA,"",614
"FUN_010189",30.221025450505,-1.145723559468,0.811843949884013,-1.4112608212843,0.1581677221948,0.386327744175344,"Pak3_1",614
"FUN_010190",206.260300610083,-0.594643275353664,0.470921380910489,-1.26272303500845,0.206688732715323,0.453191420015212,"",614
"FUN_010191",795.713713102944,-0.749733295673394,0.299179692703945,-2.50596318519285,0.0122118334055547,0.0805593702301333,"",614
"FUN_010192",658.423086819627,-0.187847466415864,0.377983435733011,-0.496972747103527,0.619208269776296,0.809238749178608,"BCAP31",614
"FUN_010193",4.87575596060012,3.5675081387325,2.10910770344168,1.69147745888509,0.0907456493705146,0.278920061229845,"",614
"FUN_010194",146.132972740484,1.5478448310661,0.580330049883994,2.66718022162648,0.0076490642165804,0.0589727613452726,"IQCA1_1",614
"FUN_010195",740.26165885338,-0.0716909515333546,0.658226528102488,-0.108915317861805,0.913269657026998,0.962800679832695,"IQCA1_2",614
"FUN_010199",540.794326638434,-1.12565980661239,0.781196993700738,-1.44094231760908,0.149600979473903,0.373822525997709,"",614
"FUN_010200",113.978873974618,-0.732019140409243,0.832464798343497,-0.879339452990531,0.379217250322559,0.635236364836346,"",614
"FUN_010201",70.899206884662,-1.6516821602817,0.863948055052034,-1.91178410625883,0.0559038911994472,0.208443081705147,"",614
"FUN_010203",466.036940455711,0.0483030060702584,0.3549439328909,0.136086298691871,0.891753058819751,0.954705451082897,"Pak3_2",614
"FUN_010206",0.820880033010753,3.86853577629041,3.3805759886691,1.14434220359395,0.252481747191129,NA,"",614
"FUN_010207",0,NA,NA,NA,NA,NA,"",614
"FUN_010208",3.11594667817881,-4.45114681996879,2.86408515832658,-1.55412516524805,0.120154563542028,0.330492025528505,"",614
"FUN_047111",216.092972449194,0.120339145617076,0.821154611034946,0.146548705931769,0.883488243144995,0.951385692496541,"PLEKHG7_3",614
"FUN_010210",0,NA,NA,NA,NA,NA,"",614
"FUN_010224",0.665054747085325,-2.28889380332964,3.48172236442232,-0.657402734554169,0.510921993779911,NA,"",614
"FUN_010225",192.917856264106,-0.109819618410753,0.535080658066518,-0.205239372336088,0.837385109462943,0.928260919319447,"FGD5",614
"FUN_010226",36.7757629082968,-2.21801937941285,0.794109304868961,-2.79309078210443,0.0052207038074146,0.0455553721267681,"PTPRZ1_1",614
"FUN_010227",65.8066506541672,-8.84829393850885,1.39995700800127,-6.32040404665116,2.60880279822321e-10,3.36126410198176e-08,"",614
"FUN_010228",168.025658249061,-8.34570376601317,1.32201234325089,-6.31287885368054,2.73891903889211e-10,3.48779251546145e-08,"",614
"FUN_010229",111.252684247135,-9.60443985405202,1.38605158893343,-6.92935236374764,4.22771572900366e-12,8.42895485445195e-10,"",614
"FUN_010230",0.089665879674101,-0.438393367232446,3.52859479693257,-0.124240212453282,0.901125083936432,NA,"",614
"FUN_047112",391.614971671985,-0.452662794197282,0.657942816313753,-0.687997167798579,0.491454564893403,0.725204111981608,"PTPRZ1_2",614
"FUN_010234",0,NA,NA,NA,NA,NA,"",614
"FUN_010240",0,NA,NA,NA,NA,NA,"",614
"FUN_010241",180.043504979675,-0.150296581984999,0.455388156913235,-0.330040603171932,0.74136928251259,0.881383419764944,"DUSP6",614
"FUN_010242",1835.0541179505,-0.34899897649519,0.243695265363425,-1.43211225698097,0.152111697202479,0.377800513323586,"STRIP2",614
"FUN_010243",92.3833377425512,-1.4601624557227,0.559355181869169,-2.61043877495395,0.009042615679688,0.0656429379498646,"",614
"FUN_010244",14.2724976544957,-4.67063244124904,1.68151533689014,-2.77763297115511,0.00547564305100814,0.0471545560823729,"",614
"FUN_010246",16.6469979717557,-6.86250160882522,2.3358109543007,-2.93795248977233,0.00330387650006879,0.0338060727622383,"",615
"FUN_010247",211.658308026384,3.12276495178318,0.672442581977318,4.64391315404312,3.41871314109556e-06,0.000150958747156474,"",615
"FUN_010248",1.18715409149711,-3.08564598046548,3.26005127238517,-0.94650228559378,0.343892457053046,NA,"",615
"FUN_010249",0,NA,NA,NA,NA,NA,"",615
"FUN_010250",0,NA,NA,NA,NA,NA,"",615
"FUN_010251",0.128457343037288,1.30195105411504,3.53381767011886,0.368426210872178,0.712555456380992,NA,"",615
"FUN_010252",3.32399023765488,3.22680222654641,1.50709069182255,2.14108032386835,0.0322675611152625,0.148703507189599,"",615
"FUN_010253",0.0822265292036686,-0.17805364705208,3.53100018764283,-0.050425839022949,0.959783046011998,NA,"",615
"FUN_010254",0.657812233629349,-2.23556601911175,3.48347615400032,-0.641762974764299,0.521027093203509,NA,"",615
"FUN_010255",2.14726167656574,1.9011128072234,3.30181518650167,0.57577807958345,0.5647651918073,NA,"",615
"FUN_010256",0,NA,NA,NA,NA,NA,"ETS1_4",615
"FUN_010258",5.94240142618535,-2.09049782603151,1.53627010083623,-1.36076190306223,0.173588944884243,0.407795595587383,"",615
"FUN_010259",311.001252492961,0.275450134741244,0.434920653387383,0.633334224520952,0.526515408231806,0.750080196873286,"",615
"FUN_010262",12.3753311176694,0.332780159613355,1.10704254361486,0.300602864391028,0.763717346965316,0.890755362193548,"",615
"FUN_010263",7.73854177352318,-0.644635371930878,0.823407797665194,-0.78288713534019,0.433693392679877,0.68171061437568,"",615
"FUN_010264",62.0863899113734,-0.293436663813627,0.702885204457373,-0.417474520665377,0.676331357200718,0.843089496781099,"",615
"FUN_010265",327.253088870912,1.22977568827005,0.603838620555477,2.0365966110925,0.0416904826826943,0.173971828158778,"",615
"FUN_010266",0,NA,NA,NA,NA,NA,"",615
"FUN_010267",0.0955212317762126,-0.178053647052081,3.53100018764283,-0.0504258390229491,0.959783046011998,NA,"",615
"FUN_010268",0.657812233629349,-2.23556601911175,3.48347615400032,-0.641762974764299,0.521027093203509,NA,"",616
"FUN_010269",33.7634263046734,-1.2402483499401,0.671006197599602,-1.84834112468239,0.0645530100185168,0.227827975925117,"",617
"FUN_010271",14.9202181908444,0.1416713291969,0.635995528627095,0.22275522833112,0.823726015084996,0.922125534633359,"",617
"FUN_010272",5945.14077446834,-1.45256418252733,0.779340403224451,-1.86383790256155,0.0623444712743133,0.222604047397322,"",617
"FUN_010273",7.62131412422845,-5.73200559483824,2.09343995234677,-2.73807977554484,0.0061799082981197,0.0511630946540436,"GAL3ST3_1",617
"FUN_010274",183.107910941136,-0.931992604320145,0.425355232072852,-2.19109237184726,0.0284451086343382,0.136307915326524,"LMBRD2",617
"FUN_010275",599.365183462766,0.397618769877322,0.268218089066151,1.48244576367575,0.138221724756018,0.357377574434671,"",617
"FUN_010276",787.636810758085,0.787194122947951,0.34460424610156,2.28434249389938,0.0223514103607127,0.118340165691992,"MRPL15",617
"FUN_010278",1304.30570344201,-0.22048505044618,0.261428845432228,-0.843384554912621,0.399013407111349,0.652558341997166,"ELP3",617
"FUN_010279",326.094708264358,0.495099248298423,0.569243165967688,0.86975000825311,0.384437036768934,0.639413239566751,"",617
"FUN_010280",101.336442412843,-4.03016058527029,0.689364279885772,-5.84619874116205,5.02933127411419e-09,5.05706269111225e-07,"ELOVL5",617
"FUN_010282",145.588546308115,-0.139475084128584,0.362696546364004,-0.384550350773415,0.700570584725773,0.857980209012256,"PPIL3",617
"FUN_010283",77.8782838205191,-1.22970961622821,0.494958007964355,-2.4844726147289,0.0129743486967531,0.0837361002550853,"TRABD2A",617
"FUN_010286",0,NA,NA,NA,NA,NA,"",617
"FUN_010288",1192.34443305866,0.362441492274454,0.273024691519251,1.32750444751953,0.184341869697442,0.422496496062251,"LSM4",617
"FUN_010289",392.404381576695,0.415116192231157,0.259738492803062,1.59820821223408,0.109996646698723,0.313744770598179,"OGFOD1",617
"FUN_010290",386.895773400024,0.221452624840559,0.30098235286891,0.73576614286423,0.461873029040281,0.703862934987398,"P4HTM",617
"FUN_010291",3.91704491246616,0.372735147749707,1.05643118190151,0.352824825824248,0.724219770875405,0.871416870939956,"",617
"FUN_010292",31.416349611321,-0.404031471756324,1.26788266189165,-0.318666296101501,0.749979575011116,0.885550279220793,"",617
"FUN_010293",3.17176616767316,-1.86215630550214,2.55622722809094,-0.728478393876136,0.466320790070021,0.70644253238177,"MARCH3_1",617
"FUN_010294",22.2318003086134,-2.34784464788848,1.28098675302183,-1.83284069280963,0.066826265621721,0.233495633004342,"",617
"FUN_010295",13.581289980993,-0.444905464958499,0.80594754713056,-0.552027816875316,0.580929295177459,0.784976379076985,"",617
"FUN_010296",75.8853298316543,-0.29150750505316,0.482494984694599,-0.604166912196348,0.545732676805026,0.76209518992359,"",617
"FUN_010298",0,NA,NA,NA,NA,NA,"MARCH3_2",617
"FUN_010299",0,NA,NA,NA,NA,NA,"",617
"FUN_010302",0.501556362899535,-1.5308568906294,3.50940893001214,-0.436215021150046,0.66268073048267,NA,"",617
"FUN_010304",1.88031733625509,-2.64109440241498,3.29371637045208,-0.801858480016141,0.422634825929733,NA,"",617
"FUN_010305",25.3208571418275,-0.523409841913082,0.772511400395408,-0.677543194372506,0.498061373965174,0.730370441464569,"",617
"FUN_010306",109.85607950896,-0.565076497009179,0.620111181286442,-0.911250295208206,0.362163509130536,0.619605039717302,"",617
"FUN_010307",0,NA,NA,NA,NA,NA,"",617
"FUN_010308",0.265150133672995,-0.740784382651737,3.52620184443631,-0.210079971406219,0.833605257175859,NA,"PNLIPRP1_1",617
"FUN_010309",0,NA,NA,NA,NA,NA,"",617
"FUN_010310",0,NA,NA,NA,NA,NA,"",617
"FUN_010312",247.868136476415,-0.613953640399872,0.414261472473245,-1.48204378441088,0.138328645128787,0.35751352593322,"SEL1L",618
"FUN_010313",297.625159189301,0.556711835017427,0.796003328987438,0.69938380248434,0.484312207623548,0.720639556376686,"CDK1",618
"FUN_010314",404.30990197042,0.017240145063537,0.2553999460803,0.0675025399500929,0.946181640051846,0.976507873680211,"FTSJ2",618
"FUN_010316",146.085521435502,-0.885418584514727,0.665913176817268,-1.32963067159383,0.183639987302233,0.421426121308158,"",618
"FUN_010318",33.2499114631954,-0.606593161001374,0.586435059566645,-1.03437397049492,0.30096136817528,0.559357606103356,"",618
"FUN_010319",181.182100916698,-1.04081735474338,0.64720027819313,-1.60818434387754,0.107794811023913,0.309386939070816,"",618
"FUN_010320",461.273449039501,0.135544525655374,0.31622364373551,0.428635013037621,0.668188860981515,0.838941241019994,"TRMT10A",618
"FUN_010321",1.91125390447224,5.08224970593603,2.33576875126977,2.17583598683441,0.0295675267371808,NA,"",618
"FUN_010322",4814.28660144199,-0.730684952946367,0.397254200129582,-1.83933852104779,0.0658654105579998,0.230956026575555,"",618
"FUN_010325",164.324458504772,-0.715524214244436,0.550984721052702,-1.29862805066058,0.194071606651206,0.436344631160998,"",618
"FUN_010328",0.33437090859969,-0.740784382651737,3.52620184443631,-0.210079971406219,0.83360525717586,NA,"",618
"FUN_010330",56.1136816711306,0.0842659320246144,0.509444914576734,0.165407347513962,0.868623370855027,0.943841898923012,"PARP12_2",619
"FUN_010331",0.132575066836498,-0.17805364705208,3.53100018764283,-0.0504258390229491,0.959783046011998,NA,"",620
"FUN_010332",0.288272249656168,2.33346931264177,3.47134271682367,0.672209431046017,0.501450377844068,NA,"",620
"FUN_010333",1.98892452339675,0.126325774648525,1.86580588529955,0.0677057434772983,0.946019877171808,NA,"",620
"FUN_010334",8.62898409158409,2.10228556608055,1.30157171133022,1.61518996439466,0.10626956315978,0.30647992952188,"",620
"FUN_010335",9.13734766539444,-0.685076889302309,1.47252536209159,-0.465239449817843,0.641759990708086,0.823820154565309,"",620
"FUN_010336",27.1557168539549,-5.0269856117503,1.95823262710419,-2.56710338811183,0.0102552030574258,0.0712485737231502,"",620
"FUN_010337",18.9079894845184,-1.19140739009918,1.14508305737288,-1.04045499793926,0.298128561358943,0.55666082150249,"",620
"FUN_010338",44.7214817568713,-1.67610109278749,0.990184262319015,-1.69271635247167,0.0905094711270643,0.278440763888092,"",620
"FUN_010339",10.6656324533909,-1.55824590965603,1.57824035506474,-0.987331178457993,0.323480310744901,0.582983824684963,"",620
"FUN_010340",6.14363867686242,-4.41818985505584,1.86403356682983,-2.37023084437791,0.0177769821101926,0.103109630588005,"",620
"FUN_010341",7.39082857989086,-4.69727186748483,1.99076844883796,-2.35952698076298,0.0182982501999239,0.105236265281497,"",620
"FUN_010342",18.6702360013193,-2.19475347026143,0.934143308782338,-2.34948262180703,0.0187995216525244,0.106935146506492,"",620
"FUN_010343",0,NA,NA,NA,NA,NA,"",620
"FUN_010344",7.19219721701866,-1.45299044521952,2.01691398139741,-0.720402782974821,0.471277037028407,0.710556510166806,"",620
"FUN_010345",8.59979856242213,-3.99613725592524,2.02169983162387,-1.97662244088702,0.0480843236026532,0.189817675853834,"",620
"FUN_010346",24.1006597024511,-4.80427191677815,2.12907041481719,-2.25651151946079,0.0240386146991114,0.123657591068819,"",620
"FUN_010350",19.9747713461756,-1.82546030260204,1.21816905697917,-1.49852788670305,0.133996152879143,0.351844627581284,"",620
"FUN_010351",0.0822265292036686,-0.17805364705208,3.53100018764283,-0.050425839022949,0.959783046011998,NA,"",620
"FUN_010352",4.73498252166528,-4.01911672439409,1.86181671836412,-2.15870696871037,0.0308729078070969,0.144386248408307,"",620
"FUN_010353",10.4201753694711,-6.18884444823142,2.40209167618715,-2.57643973774348,0.00998236042955673,0.0699970616512599,"",620
"FUN_010354",1.1457700794893,-3.00470234142924,3.26375499276559,-0.920627420896924,0.357244980889676,NA,"",620
"FUN_010356",3.4863906698565,-4.60906289105132,2.83227771042288,-1.62733437970782,0.103666099959975,0.301882779730008,"",620
"FUN_010357",4.1116566353459,-4.83914961972926,2.33526778232255,-2.0722033063448,0.0382464852058284,0.164719425047489,"",620
"FUN_010358",4.38931976910071,-0.415874814123448,1.86863486132474,-0.222555418787714,0.823881536832798,0.922125534633359,"",620
"FUN_010359",4.051437774779,-4.83759299935759,1.84107796420682,-2.62758725779532,0.00859927840065162,0.0636833112082583,"",620
"FUN_010360",15.4477814270228,-6.75780313924362,1.68273484928985,-4.01596433454477,5.92032092861415e-05,0.00164584921815473,"",620
"FUN_010361",10.5610804169252,-0.886456493964554,1.06565643503458,-0.83184079298108,0.405498814871683,0.658162679251772,"",620
"FUN_010362",0.397725200509493,-1.49466413859742,3.51050191067192,-0.425769356243233,0.670275918286641,NA,"",620
"FUN_010363",0.915421404810386,-2.64996605565379,3.47136330694785,-0.763379059273326,0.445237364872794,NA,"",620
"FUN_010364",101.182536294191,-4.21054098185141,1.60999828303688,-2.61524563486442,0.00891633066320478,0.065115356341467,"",620
"FUN_010367",96.3572289252126,0.150676557291907,0.401261941143523,0.375506724765639,0.707283646103285,0.861643859768936,"",620
"FUN_010368",73.1923415556688,-1.07483712377689,0.762630675119719,-1.4093809216475,0.15872256230497,0.387048952546992,"",620
"FUN_010371",245.234568898741,-0.263068258089285,0.481255259875586,-0.546629367037553,0.584633389175084,0.787750734934902,"",620
"FUN_010372",99.8190615950966,-7.59567240820565,3.38514345482622,-2.24382585540842,0.0248436081575855,0.125895542442727,"",620
"FUN_010373",0,NA,NA,NA,NA,NA,"",620
"FUN_010374",0,NA,NA,NA,NA,NA,"",620
"FUN_010375",0.167185454299845,-0.17805364705208,3.53100018764283,-0.050425839022949,0.959783046011998,NA,"",620
"FUN_010376",0,NA,NA,NA,NA,NA,"",620
"FUN_010377",0,NA,NA,NA,NA,NA,"",620
"FUN_010378",0.28172163455173,0.220999602272607,3.5262018103323,0.062673554765086,0.950026456222545,NA,"",620
"FUN_010379",10.4221685643667,-4.3617314654355,1.64542337834814,-2.65082623890653,0.00802951390393868,0.0606682688775897,"",620
"FUN_010380",0,NA,NA,NA,NA,NA,"",620
"FUN_010381",0.256914686074576,2.18832892498905,3.48578102342147,0.627787262104348,0.530143311666309,NA,"",620
"FUN_010382",27.4851092744249,-1.84181385915084,0.710992498498679,-2.59048282934065,0.00958414026771357,0.0682191707912479,"",620
"FUN_010383",121.79401606429,-0.137146818827438,0.493863949230935,-0.27770162013447,0.781241416810689,0.900777197146872,"DHX57",621
"FUN_010384",5.28664598829332,-0.0403478306814632,1.43621059597779,-0.0280932551218186,0.977587773584957,0.991094770034805,"",621
"FUN_010385",125.703062354461,0.545611214337846,0.389823288489726,1.39963729835557,0.161621958841659,0.391512548424461,"FMN1",621
"FUN_010386",23.3726180759602,0.108158046839773,0.618425208281081,0.174892687735675,0.861163956063105,0.93987581779229,"",621
"FUN_010387",0,NA,NA,NA,NA,NA,"",621
"FUN_010388",34.2474896018261,0.178518230804395,0.687305381594005,0.259736407694603,0.795067106898544,0.908371993283368,"GREM1",621
"FUN_010389",0,NA,NA,NA,NA,NA,"",621
"FUN_010390",0.636259758877418,2.54732833850092,3.41357286675966,0.746235231509494,0.455525328957384,NA,"",621
"FUN_010392",0,NA,NA,NA,NA,NA,"",621
"FUN_010393",0.164453058407337,-0.740784382651737,3.52620184443631,-0.210079971406219,0.83360525717586,NA,"",621
"FUN_010394",0,NA,NA,NA,NA,NA,"",621
"FUN_010396",0,NA,NA,NA,NA,NA,"",621
"FUN_010397",54.9797362268649,-1.71946086677128,0.880306916512583,-1.95325157001275,0.0507897930628664,0.196437262599488,"",622
