"FUN_ID","module"
"FUN_022387","yellow"
"FUN_022393","grey60"
"FUN_022395","greenyellow"
"FUN_046666","grey60"
"FUN_022397","cyan"
"FUN_022398","greenyellow"
"FUN_022402","violet"
"FUN_022403","violet"
"FUN_022405","yellow"
"FUN_022408","violet"
"FUN_022410","violet"
"FUN_022416","green"
"FUN_022421","violet"
"FUN_022423","violet"
"FUN_022425","greenyellow"
"FUN_022428","purple"
"FUN_022429","greenyellow"
"FUN_022430","lightyellow"
"FUN_022431","cyan"
"FUN_022436","orange"
"FUN_022440","cyan"
"FUN_022444","lightyellow"
"FUN_022445","red"
"FUN_022447","darkgreen"
"FUN_022464","grey60"
"FUN_022466","royalblue"
"FUN_022472","orange"
"FUN_022475","lightyellow"
"FUN_022476","darkorange"
"FUN_022480","yellow"
"FUN_022482","greenyellow"
"FUN_022497","violet"
"FUN_022501","cyan"
"FUN_022502","darkred"
"FUN_022503","darkred"
"FUN_022504","grey60"
"FUN_022505","darkorange"
"FUN_022506","darkred"
"FUN_022509","darkred"
"FUN_022510","royalblue"
"FUN_022511","lightyellow"
"FUN_022512","darkturquoise"
"FUN_022515","purple"
"FUN_022516","violet"
"FUN_022517","orange"
"FUN_022518","orange"
"FUN_022521","black"
"FUN_022544","darkgreen"
"FUN_022549","tan"
"FUN_022552","orange"
"FUN_022553","orange"
"FUN_022555","grey60"
"FUN_022559","violet"
"FUN_022560","darkred"
"FUN_022574","green"
"FUN_022582","green"
"FUN_022590","darkgreen"
"FUN_022591","grey60"
"FUN_022597","green"
"FUN_022605","lightyellow"
"FUN_022606","greenyellow"
"FUN_022607","greenyellow"
"FUN_022608","greenyellow"
"FUN_022624","yellow"
"FUN_022627","orange"
"FUN_022628","yellow"
"FUN_022640","lightyellow"
"FUN_022647","red"
"FUN_022648","orange"
"FUN_022649","orange"
"FUN_022652","greenyellow"
"FUN_022653","greenyellow"
"FUN_022654","orange"
"FUN_022661","magenta"
"FUN_022670","grey60"
"FUN_022674","green"
"FUN_022678","violet"
"FUN_022680","greenyellow"
"FUN_022685","lightyellow"
"FUN_022687","darkturquoise"
"FUN_022689","green"
"FUN_022690","darkorange"
"FUN_022691","darkorange"
"FUN_022701","orange"
"FUN_022703","cyan"
"FUN_022716","darkorange"
"FUN_022724","magenta"
"FUN_022727","greenyellow"
"FUN_022740","violet"
"FUN_022741","yellow"
"FUN_022743","red"
"FUN_022744","greenyellow"
"FUN_022745","red"
"FUN_022764","greenyellow"
"FUN_022769","tan"
"FUN_022770","orange"
"FUN_022771","greenyellow"
"FUN_022773","yellow"
"FUN_022775","magenta"
"FUN_022777","violet"
"FUN_022779","violet"
"FUN_022784","orange"
"FUN_022796","green"
"FUN_022797","lightyellow"
"FUN_022803","black"
"FUN_022805","lightyellow"
"FUN_022806","orange"
"FUN_022808","cyan"
"FUN_022810","greenyellow"
"FUN_046672","red"
"FUN_022818","darkred"
"FUN_022825","orange"
"FUN_022826","magenta"
"FUN_022828","darkorange"
"FUN_022829","orange"
"FUN_022840","green"
"FUN_022841","greenyellow"
"FUN_022843","royalblue"
"FUN_022844","cyan"
"FUN_022846","orange"
"FUN_022849","yellow"
"FUN_022853","royalblue"
"FUN_022854","darkgreen"
"FUN_022855","lightyellow"
"FUN_022856","violet"
"FUN_022857","lightyellow"
"FUN_022858","magenta"
"FUN_022862","greenyellow"
"FUN_022867","greenyellow"
"FUN_022870","violet"
"FUN_022872","yellow"
"FUN_022873","orange"
"FUN_022875","darkred"
"FUN_022876","orange"
"FUN_022900","red"
"FUN_022902","green"
"FUN_022905","orange"
"FUN_022910","red"
"FUN_022915","violet"
"FUN_022921","greenyellow"
"FUN_022923","violet"
"FUN_022925","orange"
"FUN_022927","darkorange"
"FUN_022935","darkturquoise"
"FUN_022950","orange"
"FUN_022951","red"
"FUN_022952","greenyellow"
"FUN_022958","purple"
"FUN_022959","cyan"
"FUN_022963","greenyellow"
"FUN_022964","magenta"
"FUN_022967","black"
"FUN_022969","yellow"
"FUN_022974","greenyellow"
"FUN_022982","lightyellow"
"FUN_022987","lightyellow"
"FUN_022994","greenyellow"
"FUN_022998","tan"
"FUN_023014","orange"
"FUN_023015","darkorange"
"FUN_023022","red"
"FUN_023023","greenyellow"
"FUN_023025","greenyellow"
"FUN_023028","green"
"FUN_023037","yellow"
"FUN_023050","greenyellow"
"FUN_023053","orange"
"FUN_023056","black"
"FUN_046676","yellow"
"FUN_023070","green"
"FUN_023071","orange"
"FUN_023079","orange"
"FUN_023082","greenyellow"
"FUN_023084","darkgreen"
"FUN_023088","darkorange"
"FUN_023093","purple"
"FUN_023097","darkred"
"FUN_023098","darkorange"
"FUN_023106","green"
"FUN_023109","black"
"FUN_023110","grey"
"FUN_023117","orange"
"FUN_023130","orange"
"FUN_023131","orange"
"FUN_046677","grey60"
"FUN_023160","royalblue"
"FUN_023161","lightyellow"
"FUN_023162","lightyellow"
"FUN_023174","purple"
"FUN_023181","black"
"FUN_023182","lightyellow"
"FUN_023184","red"
"FUN_023194","greenyellow"
"FUN_023195","royalblue"
"FUN_023199","cyan"
"FUN_023200","darkturquoise"
"FUN_023201","yellow"
"FUN_046679","violet"
"FUN_023204","black"
"FUN_023207","red"
"FUN_023215","cyan"
"FUN_023216","royalblue"
"FUN_023219","red"
"FUN_023220","darkred"
"FUN_023221","red"
"FUN_023222","red"
"FUN_023223","greenyellow"
"FUN_023224","orange"
"FUN_023246","cyan"
"FUN_023256","greenyellow"
"FUN_023257","greenyellow"
"FUN_023258","cyan"
"FUN_023269","magenta"
"FUN_023275","red"
"FUN_023277","tan"
"FUN_023278","orange"
"FUN_023279","purple"
"FUN_023280","darkorange"
"FUN_023283","orange"
"FUN_023284","orange"
"FUN_023290","cyan"
"FUN_023291","greenyellow"
"FUN_023293","violet"
"FUN_023296","cyan"
"FUN_023297","violet"
"FUN_023316","purple"
"FUN_023318","violet"
"FUN_023320","orange"
"FUN_023321","royalblue"
"FUN_023323","orange"
"FUN_023329","cyan"
"FUN_023330","darkorange"
"FUN_023331","orange"
"FUN_023332","darkorange"
"FUN_023334","darkgreen"
"FUN_023336","greenyellow"
"FUN_023338","orange"
"FUN_023342","yellow"
"FUN_023344","violet"
"FUN_023345","purple"
"FUN_023348","greenyellow"
"FUN_023351","purple"
"FUN_023352","orange"
"FUN_023353","greenyellow"
"FUN_023358","cyan"
"FUN_023360","greenyellow"
"FUN_023362","darkred"
"FUN_023365","greenyellow"
"FUN_046681","cyan"
"FUN_023366","lightyellow"
"FUN_023369","greenyellow"
"FUN_023380","tan"
"FUN_023381","greenyellow"
"FUN_023382","cyan"
"FUN_023385","greenyellow"
"FUN_023388","orange"
"FUN_023389","royalblue"
"FUN_023390","tan"
"FUN_023392","grey"
"FUN_023393","red"
"FUN_023397","greenyellow"
"FUN_023400","red"
"FUN_023401","yellow"
"FUN_023404","grey"
"FUN_023406","darkgreen"
"FUN_023407","darkred"
"FUN_023411","orange"
"FUN_023414","grey60"
"FUN_023421","lightyellow"
"FUN_023424","yellow"
"FUN_023426","cyan"
"FUN_023429","orange"
"FUN_023430","orange"
"FUN_023431","darkgreen"
"FUN_023432","grey60"
"FUN_046683","grey60"
"FUN_023451","yellow"
"FUN_023452","cyan"
"FUN_023455","darkturquoise"
"FUN_023459","black"
"FUN_023461","royalblue"
"FUN_023462","greenyellow"
"FUN_023463","cyan"
"FUN_023470","cyan"
"FUN_023480","lightyellow"
"FUN_023488","orange"
"FUN_023493","violet"
"FUN_023515","greenyellow"
"FUN_023530","violet"
"FUN_023540","black"
"FUN_023554","orange"
"FUN_023557","violet"
"FUN_023588","cyan"
"FUN_023592","orange"
"FUN_023593","greenyellow"
"FUN_023596","orange"
"FUN_023602","red"
"FUN_023608","red"
"FUN_023609","violet"
"FUN_023610","orange"
"FUN_023616","greenyellow"
"FUN_023623","darkred"
"FUN_023637","lightyellow"
"FUN_023641","red"
"FUN_023655","violet"
"FUN_023657","violet"
"FUN_023668","green"
"FUN_023671","orange"
"FUN_023672","darkred"
"FUN_023683","violet"
"FUN_023686","red"
"FUN_023689","greenyellow"
"FUN_023690","tan"
"FUN_023693","violet"
"FUN_023695","grey60"
"FUN_023706","greenyellow"
"FUN_023707","lightyellow"
"FUN_023710","red"
"FUN_023711","violet"
"FUN_023713","lightyellow"
"FUN_023722","darkgreen"
"FUN_023723","yellow"
"FUN_023724","yellow"
"FUN_023728","black"
"FUN_023729","yellow"
"FUN_023730","black"
"FUN_023733","orange"
"FUN_023739","orange"
"FUN_023750","grey60"
"FUN_023752","lightyellow"
"FUN_023753","orange"
"FUN_023758","orange"
"FUN_023759","orange"
"FUN_023760","greenyellow"
"FUN_023762","grey60"
"FUN_023765","red"
"FUN_023766","purple"
"FUN_023767","orange"
"FUN_023768","green"
"FUN_023769","violet"
"FUN_023771","green"
"FUN_023772","greenyellow"
"FUN_023775","black"
"FUN_023778","greenyellow"
"FUN_023780","orange"
"FUN_023783","violet"
"FUN_023784","grey60"
"FUN_023785","green"
"FUN_023804","greenyellow"
"FUN_023807","greenyellow"
"FUN_023808","greenyellow"
"FUN_023822","orange"
"FUN_023823","orange"
"FUN_023827","darkturquoise"
"FUN_023828","orange"
"FUN_023830","magenta"
"FUN_023831","lightyellow"
"FUN_023832","yellow"
"FUN_023836","greenyellow"
"FUN_023837","violet"
"FUN_023839","tan"
"FUN_023843","darkgreen"
"FUN_023844","greenyellow"
"FUN_023848","violet"
"FUN_023852","grey60"
"FUN_023853","lightyellow"
"FUN_046696","darkturquoise"
"FUN_023854","darkred"
"FUN_023855","cyan"
"FUN_023856","cyan"
"FUN_023857","greenyellow"
"FUN_023859","red"
"FUN_023860","yellow"
"FUN_023865","purple"
"FUN_023866","greenyellow"
"FUN_023867","red"
"FUN_023868","lightyellow"
"FUN_023872","greenyellow"
"FUN_023873","grey60"
"FUN_023879","greenyellow"
"FUN_023888","orange"
"FUN_023891","greenyellow"
"FUN_023893","black"
"FUN_023894","black"
"FUN_023895","black"
"FUN_023899","darkgreen"
"FUN_023900","magenta"
"FUN_023920","violet"
"FUN_023924","lightyellow"
"FUN_023929","green"
"FUN_023933","red"
"FUN_023934","orange"
"FUN_023936","darkorange"
"FUN_023937","black"
"FUN_023938","greenyellow"
"FUN_023939","yellow"
"FUN_023941","lightyellow"
"FUN_023961","greenyellow"
"FUN_023962","greenyellow"
"FUN_023966","red"
"FUN_023969","royalblue"
"FUN_023970","purple"
"FUN_023973","orange"
"FUN_023983","greenyellow"
"FUN_023984","greenyellow"
"FUN_023985","grey60"
"FUN_023987","greenyellow"
"FUN_024004","greenyellow"
"FUN_024005","yellow"
"FUN_024007","yellow"
"FUN_024008","orange"
"FUN_024009","purple"
"FUN_024010","greenyellow"
"FUN_024011","green"
"FUN_024015","red"
"FUN_024016","orange"
"FUN_024017","violet"
"FUN_024024","magenta"
"FUN_024033","cyan"
"FUN_024034","cyan"
"FUN_024036","greenyellow"
"FUN_024037","darkturquoise"
"FUN_024040","grey60"
"FUN_024042","green"
"FUN_024043","orange"
"FUN_024045","grey60"
"FUN_024047","orange"
"FUN_024050","magenta"
"FUN_024052","darkturquoise"
"FUN_024053","darkred"
"FUN_024054","lightyellow"
"FUN_024055","green"
"FUN_024069","orange"
"FUN_024070","grey"
"FUN_024077","lightyellow"
"FUN_024081","lightyellow"
"FUN_024082","grey60"
"FUN_024100","violet"
"FUN_024104","black"
"FUN_024106","greenyellow"
"FUN_024112","magenta"
"FUN_024114","lightyellow"
"FUN_024115","darkred"
"FUN_024117","greenyellow"
"FUN_024118","greenyellow"
"FUN_024119","orange"
"FUN_024120","orange"
"FUN_024121","grey60"
"FUN_024124","greenyellow"
"FUN_024125","darkgreen"
"FUN_024126","orange"
"FUN_024127","greenyellow"
"FUN_024133","greenyellow"
"FUN_024134","orange"
"FUN_024136","violet"
"FUN_024138","violet"
"FUN_024141","grey60"
"FUN_024145","orange"
"FUN_024151","cyan"
"FUN_024152","greenyellow"
"FUN_024155","orange"
"FUN_024158","violet"
"FUN_024159","cyan"
"FUN_024161","darkgreen"
"FUN_024162","greenyellow"
"FUN_024163","yellow"
"FUN_024165","tan"
"FUN_024166","cyan"
"FUN_024167","greenyellow"
"FUN_024169","orange"
"FUN_024173","greenyellow"
"FUN_024174","darkturquoise"
"FUN_024175","darkred"
"FUN_024176","cyan"
"FUN_024177","black"
"FUN_024178","violet"
"FUN_024180","yellow"
"FUN_024181","cyan"
"FUN_024182","red"
"FUN_024183","cyan"
"FUN_024193","cyan"
"FUN_024197","orange"
"FUN_024202","darkturquoise"
"FUN_024203","purple"
"FUN_024208","darkgreen"
"FUN_024212","grey"
"FUN_024218","orange"
"FUN_024222","yellow"
"FUN_024228","orange"
"FUN_024231","greenyellow"
"FUN_024232","green"
"FUN_024233","darkred"
"FUN_024234","darkorange"
"FUN_046704","yellow"
"FUN_024245","darkturquoise"
"FUN_024256","green"
"FUN_024257","green"
"FUN_024258","green"
"FUN_024259","yellow"
"FUN_024269","orange"
"FUN_024270","greenyellow"
"FUN_024272","greenyellow"
"FUN_024274","violet"
"FUN_024276","orange"
"FUN_024277","orange"
"FUN_024278","tan"
"FUN_024281","darkturquoise"
"FUN_024283","lightyellow"
"FUN_024284","greenyellow"
"FUN_024286","violet"
"FUN_024288","greenyellow"
"FUN_024289","purple"
"FUN_024290","darkorange"
"FUN_024291","grey60"
"FUN_024293","orange"
"FUN_024294","greenyellow"
"FUN_024295","purple"
"FUN_024296","greenyellow"
"FUN_024297","orange"
"FUN_024298","orange"
"FUN_024303","orange"
"FUN_024304","cyan"
"FUN_024308","yellow"
"FUN_024309","red"
"FUN_024312","violet"
"FUN_024324","greenyellow"
"FUN_024325","greenyellow"
"FUN_024326","greenyellow"
"FUN_024333","violet"
"FUN_024335","black"
"FUN_024336","lightyellow"
"FUN_024338","orange"
"FUN_024340","tan"
"FUN_024350","orange"
"FUN_024351","black"
"FUN_024363","green"
"FUN_024369","tan"
"FUN_024374","orange"
"FUN_024375","lightyellow"
"FUN_024376","cyan"
"FUN_024386","darkturquoise"
"FUN_024387","black"
"FUN_024389","greenyellow"
"FUN_024390","magenta"
"FUN_024391","darkturquoise"
"FUN_024394","greenyellow"
"FUN_024409","greenyellow"
"FUN_024410","yellow"
"FUN_024411","green"
"FUN_024413","violet"
"FUN_024430","greenyellow"
"FUN_024431","greenyellow"
"FUN_024433","violet"
"FUN_024434","greenyellow"
"FUN_024437","greenyellow"
"FUN_024438","orange"
"FUN_024444","purple"
"FUN_024445","tan"
"FUN_024447","royalblue"
"FUN_024456","violet"
"FUN_024459","magenta"
"FUN_024460","cyan"
"FUN_024461","darkturquoise"
"FUN_024462","red"
"FUN_024466","greenyellow"
"FUN_024467","grey60"
"FUN_024469","purple"
"FUN_024473","greenyellow"
"FUN_024474","tan"
"FUN_024476","greenyellow"
"FUN_024482","green"
"FUN_024492","violet"
"FUN_024497","greenyellow"
"FUN_024507","green"
"FUN_024509","orange"
"FUN_024511","violet"
"FUN_024514","orange"
"FUN_024515","orange"
"FUN_024517","greenyellow"
"FUN_024518","lightyellow"
"FUN_024528","violet"
"FUN_024529","greenyellow"
"FUN_024534","violet"
"FUN_046712","royalblue"
"FUN_024536","greenyellow"
"FUN_024537","royalblue"
"FUN_024541","greenyellow"
"FUN_024542","violet"
"FUN_024543","violet"
"FUN_024548","red"
"FUN_024550","greenyellow"
"FUN_024554","red"
"FUN_024555","darkturquoise"
"FUN_024557","greenyellow"
"FUN_024560","cyan"
"FUN_024561","darkorange"
"FUN_024565","royalblue"
"FUN_024582","greenyellow"
"FUN_024583","violet"
"FUN_024605","black"
"FUN_024609","orange"
"FUN_024611","orange"
"FUN_024613","green"
"FUN_024614","black"
"FUN_024618","green"
"FUN_024619","orange"
"FUN_024627","greenyellow"
"FUN_024628","greenyellow"
"FUN_024629","orange"
"FUN_024631","red"
"FUN_024632","green"
"FUN_046716","orange"
"FUN_024646","greenyellow"
"FUN_046717","orange"
"FUN_024650","greenyellow"
"FUN_024653","lightyellow"
"FUN_024661","darkgreen"
"FUN_024663","green"
"FUN_024668","grey60"
"FUN_024670","lightyellow"
"FUN_024674","darkred"
"FUN_024675","orange"
"FUN_024690","violet"
"FUN_024691","cyan"
"FUN_024703","darkred"
"FUN_024706","greenyellow"
"FUN_024707","lightyellow"
"FUN_024708","royalblue"
"FUN_024710","black"
"FUN_024711","lightyellow"
"FUN_024712","grey60"
"FUN_024717","purple"
"FUN_024719","darkgreen"
"FUN_024721","orange"
"FUN_024722","greenyellow"
"FUN_024724","red"
"FUN_024725","cyan"
"FUN_024726","green"
"FUN_024728","violet"
"FUN_024733","cyan"
"FUN_024735","cyan"
"FUN_024738","darkred"
"FUN_024739","greenyellow"
"FUN_024740","greenyellow"
"FUN_024746","darkturquoise"
"FUN_024747","grey"
"FUN_024750","tan"
"FUN_024753","orange"
"FUN_024754","darkturquoise"
"FUN_024755","orange"
"FUN_024756","red"
"FUN_024757","red"
"FUN_024761","tan"
"FUN_024762","tan"
"FUN_024768","darkturquoise"
"FUN_024769","black"
"FUN_024770","magenta"
"FUN_024772","cyan"
"FUN_024773","greenyellow"
"FUN_024776","greenyellow"
"FUN_024777","greenyellow"
"FUN_024779","purple"
"FUN_024785","cyan"
"FUN_024788","greenyellow"
"FUN_024789","orange"
"FUN_024790","cyan"
"FUN_024802","darkturquoise"
"FUN_024813","darkturquoise"
"FUN_024815","darkturquoise"
"FUN_024816","red"
"FUN_024818","red"
"FUN_024819","orange"
"FUN_024820","greenyellow"
"FUN_024822","darkgreen"
"FUN_024825","darkorange"
"FUN_024828","orange"
"FUN_024833","yellow"
"FUN_024835","orange"
"FUN_024836","yellow"
"FUN_024838","orange"
"FUN_024851","cyan"
"FUN_024868","yellow"
"FUN_024871","lightyellow"
"FUN_024891","orange"
"FUN_024892","orange"
"FUN_024896","orange"
"FUN_024897","lightyellow"
"FUN_024912","violet"
"FUN_024915","yellow"
"FUN_024922","greenyellow"
"FUN_024935","purple"
"FUN_024937","yellow"
"FUN_024938","yellow"
"FUN_024940","purple"
"FUN_024942","purple"
"FUN_024968","lightyellow"
"FUN_024970","violet"
"FUN_024972","greenyellow"
"FUN_024976","violet"
"FUN_024983","darkgreen"
"FUN_024991","yellow"
"FUN_024993","yellow"
"FUN_024996","tan"
"FUN_024997","green"
"FUN_025003","orange"
"FUN_025006","greenyellow"
"FUN_025007","magenta"
"FUN_025008","cyan"
"FUN_025010","greenyellow"
"FUN_025013","green"
"FUN_025017","cyan"
"FUN_025018","yellow"
"FUN_025019","violet"
"FUN_025020","yellow"
"FUN_025026","lightyellow"
"FUN_025035","greenyellow"
"FUN_025038","grey"
"FUN_025039","orange"
"FUN_025041","green"
"FUN_025042","violet"
"FUN_025065","royalblue"
"FUN_025066","violet"
"FUN_025067","lightyellow"
"FUN_025068","violet"
"FUN_025071","yellow"
"FUN_025074","orange"
"FUN_025075","greenyellow"
"FUN_025081","orange"
"FUN_025082","red"
"FUN_025085","lightyellow"
"FUN_025090","green"
"FUN_025093","yellow"
"FUN_025094","orange"
"FUN_025095","magenta"
"FUN_046719","grey60"
"FUN_025104","darkturquoise"
"FUN_025105","greenyellow"
"FUN_025116","greenyellow"
"FUN_025117","cyan"
"FUN_025118","greenyellow"
"FUN_025119","greenyellow"
"FUN_025120","orange"
"FUN_025122","darkred"
"FUN_025128","red"
"FUN_025129","darkturquoise"
"FUN_025132","darkred"
"FUN_025147","darkorange"
"FUN_025149","darkred"
"FUN_025150","lightyellow"
"FUN_025153","magenta"
"FUN_025159","darkturquoise"
"FUN_025160","greenyellow"
"FUN_025161","greenyellow"
"FUN_025166","black"
"FUN_025168","purple"
"FUN_025169","greenyellow"
"FUN_025172","greenyellow"
"FUN_025174","greenyellow"
"FUN_025178","greenyellow"
"FUN_025179","cyan"
"FUN_025180","lightyellow"
"FUN_025182","darkturquoise"
"FUN_025185","orange"
"FUN_025186","darkturquoise"
"FUN_025190","orange"
"FUN_025196","lightyellow"
"FUN_025198","darkgreen"
"FUN_025200","orange"
"FUN_025201","royalblue"
"FUN_025216","darkgreen"
"FUN_025217","darkturquoise"
"FUN_025218","orange"
"FUN_025220","greenyellow"
"FUN_025221","magenta"
"FUN_025224","orange"
"FUN_025230","tan"
"FUN_025232","violet"
"FUN_025233","yellow"
"FUN_025236","violet"
"FUN_025241","greenyellow"
"FUN_025243","darkred"
"FUN_025246","greenyellow"
"FUN_025248","greenyellow"
"FUN_025250","lightyellow"
"FUN_025254","lightyellow"
"FUN_025255","green"
"FUN_025256","black"
"FUN_025265","yellow"
"FUN_025270","darkorange"
"FUN_025271","lightyellow"
"FUN_025272","yellow"
"FUN_025276","greenyellow"
"FUN_025289","violet"
"FUN_025291","purple"
"FUN_025296","darkgreen"
"FUN_025297","purple"
"FUN_025299","magenta"
"FUN_025300","lightyellow"
"FUN_025301","orange"
"FUN_025306","darkgreen"
"FUN_025307","grey60"
"FUN_025314","green"
"FUN_025318","greenyellow"
"FUN_025319","lightyellow"
"FUN_025322","lightyellow"
"FUN_025324","greenyellow"
"FUN_025328","orange"
"FUN_025329","violet"
"FUN_025338","lightyellow"
"FUN_025349","green"
"FUN_025351","darkgreen"
"FUN_025352","greenyellow"
"FUN_025353","cyan"
"FUN_025354","red"
"FUN_025357","red"
"FUN_025373","violet"
"FUN_025375","darkgreen"
"FUN_025389","greenyellow"
"FUN_025392","darkgreen"
"FUN_025395","purple"
"FUN_025396","greenyellow"
"FUN_025400","green"
"FUN_025401","greenyellow"
"FUN_025402","darkred"
"FUN_025405","greenyellow"
"FUN_025406","violet"
"FUN_025407","darkred"
"FUN_025409","orange"
"FUN_025411","green"
"FUN_025415","greenyellow"
"FUN_025416","greenyellow"
"FUN_025418","violet"
"FUN_025421","grey"
"FUN_025428","darkturquoise"
"FUN_046722","yellow"
"FUN_025434","yellow"
"FUN_025435","cyan"
"FUN_025436","orange"
"FUN_025437","darkturquoise"
"FUN_025438","yellow"
"FUN_025439","lightyellow"
"FUN_025440","magenta"
"FUN_025445","cyan"
"FUN_025450","violet"
"FUN_025451","greenyellow"
"FUN_025455","green"
"FUN_025461","darkred"
"FUN_025469","orange"
"FUN_025481","lightyellow"
"FUN_025484","darkgreen"
"FUN_025485","greenyellow"
"FUN_025488","yellow"
"FUN_025502","purple"
"FUN_025507","orange"
"FUN_025509","orange"
"FUN_025522","greenyellow"
"FUN_025525","black"
"FUN_025533","darkorange"
"FUN_025535","tan"
"FUN_025537","royalblue"
"FUN_025547","orange"
"FUN_025551","darkred"
"FUN_025552","violet"
"FUN_025553","violet"
"FUN_025556","lightyellow"
"FUN_026051","darkred"
"FUN_026053","yellow"
"FUN_026063","magenta"
"FUN_026064","magenta"
"FUN_026068","lightyellow"
"FUN_026071","cyan"
"FUN_026073","darkred"
"FUN_026074","greenyellow"
"FUN_026075","greenyellow"
"FUN_026076","darkturquoise"
"FUN_026078","orange"
"FUN_026079","red"
"FUN_026081","cyan"
"FUN_026082","black"
"FUN_026083","greenyellow"
"FUN_026084","purple"
"FUN_026087","yellow"
"FUN_026088","yellow"
"FUN_026097","grey60"
"FUN_026098","greenyellow"
"FUN_026099","violet"
"FUN_026100","green"
"FUN_026103","orange"
"FUN_026104","orange"
"FUN_026106","orange"
"FUN_026107","lightyellow"
"FUN_026108","black"
"FUN_026110","grey60"
"FUN_026111","orange"
"FUN_026113","tan"
"FUN_026115","yellow"
"FUN_026117","greenyellow"
"FUN_026119","greenyellow"
"FUN_046726","greenyellow"
"FUN_026122","violet"
"FUN_026127","grey"
"FUN_026128","lightyellow"
"FUN_026129","cyan"
"FUN_026130","greenyellow"
"FUN_026133","lightyellow"
"FUN_026135","greenyellow"
"FUN_026136","orange"
"FUN_026140","black"
"FUN_026141","royalblue"
"FUN_026146","green"
"FUN_026147","green"
"FUN_026150","yellow"
"FUN_026152","grey60"
"FUN_026153","orange"
"FUN_026154","darkgreen"
"FUN_026155","cyan"
"FUN_026156","orange"
"FUN_026157","orange"
"FUN_026163","green"
"FUN_026167","greenyellow"
"FUN_026168","yellow"
"FUN_026169","greenyellow"
"FUN_026170","tan"
"FUN_026183","violet"
"FUN_026184","violet"
"FUN_026185","violet"
"FUN_046730","royalblue"
"FUN_026198","greenyellow"
"FUN_026201","darkred"
"FUN_026202","greenyellow"
"FUN_026203","cyan"
"FUN_026222","magenta"
"FUN_026241","yellow"
"FUN_026244","greenyellow"
"FUN_026258","orange"
"FUN_026260","greenyellow"
"FUN_026262","cyan"
"FUN_026263","tan"
"FUN_026265","grey60"
"FUN_026266","grey60"
"FUN_026268","greenyellow"
"FUN_046734","lightyellow"
"FUN_026271","grey"
"FUN_026277","darkorange"
"FUN_026280","magenta"
"FUN_026281","orange"
"FUN_026282","red"
"FUN_026285","orange"
"FUN_026308","tan"
"FUN_026325","violet"
"FUN_026332","yellow"
"FUN_026333","red"
"FUN_026336","darkorange"
"FUN_026337","darkturquoise"
"FUN_026338","cyan"
"FUN_026339","lightyellow"
"FUN_026340","magenta"
"FUN_026342","cyan"
"FUN_026343","cyan"
"FUN_026346","lightyellow"
"FUN_026347","tan"
"FUN_026359","greenyellow"
"FUN_026381","violet"
"FUN_026382","violet"
"FUN_026389","darkred"
"FUN_026403","greenyellow"
"FUN_026408","tan"
"FUN_026409","violet"
"FUN_026412","violet"
"FUN_026418","tan"
"FUN_026420","orange"
"FUN_026424","violet"
"FUN_026429","orange"
"FUN_026431","lightyellow"
"FUN_026436","darkred"
"FUN_026448","royalblue"
"FUN_026451","orange"
"FUN_026462","lightyellow"
"FUN_026464","grey"
"FUN_026469","violet"
"FUN_026482","tan"
"FUN_026483","magenta"
"FUN_026506","darkred"
"FUN_026508","lightyellow"
"FUN_026509","black"
"FUN_026512","violet"
"FUN_026513","royalblue"
"FUN_026514","greenyellow"
"FUN_026515","orange"
"FUN_026518","lightyellow"
"FUN_026519","cyan"
"FUN_026520","cyan"
"FUN_026521","greenyellow"
"FUN_026523","cyan"
"FUN_026524","greenyellow"
"FUN_026525","lightyellow"
"FUN_026531","magenta"
"FUN_026532","green"
"FUN_046736","lightyellow"
"FUN_026538","lightyellow"
"FUN_026543","red"
"FUN_026550","cyan"
"FUN_026553","lightyellow"
"FUN_026557","greenyellow"
"FUN_026558","greenyellow"
"FUN_026559","yellow"
"FUN_026560","red"
"FUN_026571","grey"
"FUN_026572","greenyellow"
"FUN_026573","orange"
"FUN_026576","green"
"FUN_026578","magenta"
"FUN_026579","greenyellow"
"FUN_026581","red"
"FUN_026583","greenyellow"
"FUN_026585","black"
"FUN_026588","grey60"
"FUN_026590","grey60"
"FUN_026594","grey60"
"FUN_026603","orange"
"FUN_026604","darkgreen"
"FUN_046737","orange"
"FUN_026613","darkred"
"FUN_026614","greenyellow"
"FUN_026616","greenyellow"
"FUN_026617","tan"
"FUN_026618","tan"
"FUN_026619","greenyellow"
"FUN_026622","lightyellow"
"FUN_026626","darkgreen"
"FUN_026630","black"
"FUN_026631","greenyellow"
"FUN_026634","green"
"FUN_026636","greenyellow"
"FUN_026639","darkturquoise"
"FUN_026648","darkturquoise"
"FUN_026649","orange"
"FUN_026656","orange"
"FUN_026660","yellow"
"FUN_026661","red"
"FUN_026667","violet"
"FUN_026668","orange"
"FUN_026671","orange"
"FUN_026679","yellow"
"FUN_026681","black"
"FUN_026682","violet"
"FUN_026686","darkturquoise"
"FUN_026689","lightyellow"
"FUN_026699","orange"
"FUN_026708","darkred"
"FUN_026713","magenta"
"FUN_026734","darkgreen"
"FUN_026735","royalblue"
"FUN_026741","darkorange"
"FUN_026747","green"
"FUN_026750","greenyellow"
"FUN_026751","orange"
"FUN_026752","magenta"
"FUN_026757","green"
"FUN_026773","greenyellow"
"FUN_026775","orange"
"FUN_026778","orange"
"FUN_026781","orange"
"FUN_026787","black"
